,NewsID,Text,NewsCategory,BertEmotion,Text2Emotion,NewsSensitivity,NewsPolarity,NewsHandler,LoveCnt,FearCnt,JoyCnt,SadnessCnt,SurpriseCnt,AngerCnt
493,1554494740971798530,our delegations visit taiwan honors americas unwavering commitment supporting taiwans vibrant democracy says nancy pelosi after landing taipei,politics,Love,Fear,0.29166666666666663,Positive,BBCWorld,8,8,3,1,0,0
494,1554488439353090048,polio virus found wastewater new york city suburb,entertainment,Fear,Sad,0.45454545454545453,Positive,BBCWorld,8,7,3,2,0,0
495,1554482951211159555,rt us democrat nancy pelosi leaves plane at airport taiwan trip is first by such senior us official,business,Love,Fear,0.41666666666666663,Positive,BBCWorld,0,0,0,0,0,0
496,1554481525344927745,rt top us politician nancy pelosi lands taiwan despite warnings china that washington will pay price vi,business,Love,Fear,0.5,Positive,BBCWorld,0,0,0,0,0,0
497,1554480144047292416,mystery as massive sinkhole appears chile,business,Joy,Fear,1.0,Neutral,BBCWorld,12,5,3,0,0,0
498,1554475686642991104,rt man charged under treason act with intention injure or alarm queen christmas day incident at windsor castle http,entertainment,Sadness,Happy,0.0,Neutral,BBCWorld,0,0,0,0,0,0
499,1554475122320412675,why young people taiwan are learning fight,politics,Love,Fear,0.4,Positive,BBCWorld,9,10,1,0,0,0
500,1554470089298165760,ashes maya rulers used make balls sport pelota says archaeologist,tech,Love,Fear,0.0,Neutral,BBCWorld,4,3,0,0,0,0
501,1554465047941988353,new daily record migrants crossing english channel 2022,entertainment,Love,Fear,0.15151515151515152,Positive,BBCWorld,10,7,0,0,0,0
502,1554460038340743169,russia accuses us direct role ukraine war first time,business,Sadness,Fear,0.3666666666666667,Positive,BBCWorld,13,2,0,5,0,0
503,1554455137699205122,forever chemicals rainwater greatly exceed safe levels research suggests,tech,Love,Fear,0.625,Positive,BBCWorld,5,3,2,1,0,0
504,1554449947994488834,bts could perform while doing military service,tech,Love,Fear,0.1,Negative,BBCWorld,7,5,0,3,0,0
505,1554444931967631360,nuclear annihilation just one miscalculation away un chief warns,politics,Joy,Fear,0.0,Neutral,BBCWorld,7,5,0,3,0,0
506,1554439883153874945,biden zawahiri killing justice has been delivered,politics,Love,Fear,0.0,Neutral,BBCWorld,7,11,1,1,0,0
507,1554434846503718913,whats behind china taiwan divide,business,Fear,Fear,0.7,Negative,BBCWorld,7,7,0,4,0,2
508,1554429825997209602,china could make show force if pelosi visits taiwan us,business,Love,Fear,0.0,Neutral,BBCWorld,12,2,0,4,0,2
509,1554424799421759488,how russia uses social media steal ukraines sunflower crops,tech,Sadness,Fear,0.06666666666666667,Positive,BBCWorld,4,5,0,4,0,0
510,1554419758132596738,how many have been charged after capitol riots,politics,Sadness,Fear,0.5,Positive,BBCWorld,2,6,1,1,0,0
511,1554517911636787200,indonesian tourism workers go strike over hike price tickets see komodo dragons,business,Sadness,Fear,0.0,Neutral,BBCWorld,6,2,0,2,0,0
512,1554510603640872960,abuse survivor can sue visa over videos her posted pornhub us court rules,politics,Fear,Fear,0.0,Neutral,BBCWorld,1,6,1,0,1,1
513,1554502272167583748,huge mystery sinkhole appears chile,business,Joy,Fear,0.9,Positive,BBCWorld,4,1,4,1,0,0
514,1554738865902129153,argentina chile uruguay paraguay bid be joint hosts 2030 world cup,sport,Love,Fear,0.0,Neutral,BBCWorld,5,1,0,1,0,0
515,1554734454433775616,taiwan puts ball firmly xi jinpings court,sport,Love,Fear,0.4,Negative,BBCWorld,6,3,1,0,0,0
516,1554729166540529666,australian motorcycle gang boss extradited turkey,sport,Sadness,Fear,0.0,Neutral,BBCWorld,6,4,0,0,0,0
517,1554724012307189760,dating app tinder swipes left chief executive,business,Sadness,Fear,0.0,Neutral,BBCWorld,3,3,1,0,1,2
518,1554719483020939264,guardian angel saves family kentucky floods deluge,entertainment,Love,Fear,0.0,Neutral,BBCWorld,6,4,0,0,0,0
519,1554715953467883520,airbnb bookings hit record high as travel recovers,business,Love,Fear,0.5399999999999999,Positive,BBCWorld,8,1,0,0,0,1
520,1554714371007422466,rt nancy pelosi has become most senior us politician 25 years visit taiwan meeting president tsai ing wen despit,business,Love,Angry,0.5,Positive,BBCWorld,0,0,0,0,0,0
521,1554712178179166208,all women team breaks record rowing hawaii,sport,Love,Surprise,0.0,Neutral,BBCWorld,7,2,0,1,0,0
522,1554708920526147584,nigerians worried about bill outlaw cross dressing,sport,Joy,Fear,0.0,Neutral,BBCWorld,6,0,1,2,1,0
523,1554704639592988672,ceo secrets hard rock cafe boss reflects shift hell never forget,entertainment,Fear,Angry,0.5416666666666666,Negative,BBCWorld,4,2,1,0,0,0
524,1554700093399486466,nancy pelosi taiwan trip labelled as extremely dangerous by beijing,politics,Sadness,Fear,0.9,Negative,BBCWorld,7,2,0,1,0,0
525,1554660703272898562,kansas abortion vote pro choice campaigners score major win,politics,Love,Sad,0.45,Positive,BBCWorld,3,2,1,4,0,0
526,1554647069423435779,ayman al zahawari us warns possible retaliation over al qaeda death,politics,Joy,Fear,1.0,Neutral,BBCWorld,5,3,0,2,0,0
527,1554634020486529024,assam muslims falsely accused waging flood jihad,politics,Sadness,Fear,0.6,Negative,BBCWorld,2,8,0,0,0,0
528,1554621558496366596,cheetah how african cats are preparing new home india,business,Love,Fear,0.22727272727272727,Positive,BBCWorld,6,2,2,0,0,0
529,1554610062479458304,ayman al zawahiri how us strike could kill al qaeda leader but not his family,politics,Sadness,Fear,0.0,Neutral,BBCWorld,6,1,1,2,0,0
530,1554597039064993793,stephen king testifies horrors publishing merger,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,7,1,1,1,0,0
531,1554579819962290177,first grain ship out ukraine reaches turkish waters,business,Love,Fear,0.3333333333333333,Positive,BBCWorld,6,2,0,2,0,0
532,1554568235210743808,tax credits six week old foetuses offered by us state georgia,entertainment,Fear,Fear,0.2,Positive,BBCWorld,3,4,2,1,0,0
533,1554562442969190400,uber attracts record number drivers as cost living bites,tech,Love,Fear,0.0,Neutral,BBCWorld,9,1,0,0,0,0
534,1555103749441556482,iceland volcano was so beautiful i had little cry,sport,Love,Happy,0.75,Positive,BBCWorld,4,3,0,0,0,0
535,1555097853457997825,kenya election 2022 cleaning toilets chopping veg impress voters,politics,Love,Fear,0.0,Neutral,BBCWorld,4,5,1,0,0,0
536,1555091629589012482,piece spacex capsule crashes earth australian field,sport,Fear,Fear,0.0,Neutral,BBCWorld,4,6,0,0,0,0
537,1555085268801167360,after kansas defeat whats next abortion bans,sport,Fear,Sad,0.0,Neutral,BBCWorld,5,4,1,0,0,0
538,1555079602221072384,birds all over world are living our rubbish,tech,Fear,Fear,0.0,Neutral,BBCWorld,4,6,0,0,0,0
539,1555072878038720512,us probe claims sikh turbans taken at border with mexico,business,Joy,Fear,0.0,Neutral,BBCWorld,4,2,1,1,1,1
540,1555067390299348992,chrissy teigen john legend announce pregnancy,entertainment,Love,Sad,0.0,Neutral,BBCWorld,4,5,1,0,0,0
541,1555060287627198466,china flex muscles after pelosi visit taiwan,business,Love,Fear,0.0,Neutral,BBCWorld,5,4,1,0,0,0
542,1554979674354221058,hockey canada sex assault scandal disgraces countrys pastime,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,4,5,0,1,0,0
543,1554951952047423489,french sailor survives 16 hours capsized boat atlantic,entertainment,Fear,Sad,0.0,Neutral,BBCWorld,6,4,0,0,0,0
544,1554950013402374151,how two russian oligarchs vladimir putins inner circle exploited uk secrecy loophole,business,Sadness,Fear,0.08333333333333333,Neutral,BBCWorld,3,4,0,1,0,2
545,1554942721428791302,viktor orban alone europe but among friends texas,business,Fear,Fear,0.0,Neutral,BBCWorld,3,4,0,3,0,0
546,1554932377671110656,alex jones admits sandy hook school shooting 100 real,entertainment,Love,Fear,0.30000000000000004,Positive,BBCWorld,3,4,1,2,0,0
547,1554924836627091457,after kansas defeat whats next abortion bans,sport,Fear,Sad,0.0,Neutral,BBCWorld,7,3,0,0,0,0
548,1554913023613100032,unknown guardian angel saves family floods kentucky us,entertainment,Joy,Sad,0.6,Negative,BBCWorld,6,3,1,0,0,0
549,1554904703821037569,piece spacex capsule crashes earth australian field,sport,Fear,Fear,0.0,Neutral,BBCWorld,2,5,0,3,0,0
550,1554898652614852614,six new species miniature frog discovered mexico,sport,Love,Surprise,0.45454545454545453,Positive,BBCWorld,6,2,2,0,0,0
551,1554892868560592897,no nigeria amnesty guarantees gay dating app victims,politics,Love,Fear,0.5833333333333334,Positive,BBCWorld,3,4,1,2,0,0
552,1554883064093970432,ukraines zaporizhzhia nuclear plant is out control says head united nations nuclear agency,business,Love,Fear,0.0,Neutral,BBCWorld,5,3,1,1,0,0
553,1554882752092200961,uk parliament closes tiktok account after china data warning,business,Fear,Fear,0.0,Neutral,BBCWorld,7,2,0,1,0,0
554,1555554738774614019,taiwans foreign minister joseph wu defends us speaker nancy pelosis visit,politics,Sadness,Fear,0.125,Negative,BBCWorld,3,4,1,2,0,0
555,1555545249690406915,french mayor demands 15 000 fee climb mont blanc,politics,Love,Fear,0.0,Neutral,BBCWorld,7,3,0,0,0,0
556,1555539651473117184,nadesalingam family allowed stay australia after outcry following rejected asylum claim,politics,Fear,Fear,0.1,Neutral,BBCWorld,1,6,0,0,0,0
557,1555531909496700932,victims al qaeda leader ayman al zawahiri reveal what it feels like hear hes gone,politics,Fear,Fear,0.0,Neutral,BBCWorld,6,2,0,0,0,0
558,1555524538762502144,indias most wanted who acted 28 films hid 30 years,entertainment,Joy,Sad,0.5,Positive,BBCWorld,2,3,0,0,0,0
559,1555516986800705537,russia undermining safety ukraines zaporizhzhia nuclear plant says uk defence ministry,business,Love,Fear,0.0,Neutral,BBCWorld,1,7,1,1,0,0
560,1555506668699619328,world triathlon approves transgender policy with tighter regulations,business,Fear,Fear,0.0,Neutral,BBCWorld,5,4,0,1,0,0
561,1555500637177188353,us urges russia accept deal free jailed basketball star brittney griner,sport,Love,Fear,0.8,Positive,BBCWorld,6,4,0,0,0,0
562,1555493079477542912,four people critically injured by lightning strike near white house,entertainment,Fear,Fear,0.4000000000000001,Positive,BBCWorld,5,5,0,0,0,0
563,1555487569823006720,footage shows japanese road washed away flood,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,6,3,0,1,0,0
564,1555473946971148288,did we all believe myth about depression,politics,Joy,Fear,0.0,Neutral,BBCWorld,2,7,1,0,0,0
565,1555467143944310784,are dublin hotel prices turning tourists off,business,Love,Fear,0.0,Neutral,BBCWorld,7,2,1,0,0,0
566,1555462872544821249,bank england warns uk will fall into recession this year,business,Fear,Fear,0.0,Neutral,BBCWorld,3,7,0,0,0,0
567,1555455322730467328,alex jones pay damages sandy hook hoax claim,business,Fear,Fear,0.0,Neutral,BBCWorld,2,4,0,4,0,0
568,1555447818155851776,thailand nightclub fire kills at least 13 injures dozens,business,Fear,Fear,0.4,Negative,BBCWorld,6,4,0,0,0,0
569,1555438105452240897,hungarys viktor orban fires up texas conservatives,politics,Sadness,Fear,0.0,Neutral,BBCWorld,2,5,0,3,0,0
570,1555432359482236929,where does taiwan crisis leave bidens china policy,business,Fear,Fear,0.0,Neutral,BBCWorld,6,3,0,1,0,0
571,1555427709869858818,china launches missiles taiwan drills,business,Love,Fear,0.0,Neutral,BBCWorld,4,4,1,1,0,0
572,1555351532874465280,men convicted over brazil fire that killed 242 go free,business,Fear,Fear,0.4,Positive,BBCWorld,5,4,0,1,0,0
573,1555336788624957444,colombia peace deal failing as violent gangs recruit vulnerable children,politics,Joy,Fear,0.75,Negative,BBCWorld,9,1,0,0,0,0
574,1551573014092959750,leader monday attacked government over increase rate scientific equipment saying dont let science suffer because gabbar singh tax,politics,Sadness,Fear,0.0,Neutral,the_hindu,0,0,0,0,0,1
575,1551570487041466368,booked 5 persons allegedly conspiring cheat people false promise arranging seat 100 crores besides appointments as governor amp chairperson government run organisations lieu huge illegal fulfilment,politics,Sadness,Fear,0.525,Negative,the_hindu,0,1,0,0,0,0
576,1551568539441561600,rt national shooting selection trials will be held at dr karni singh range at madhya pradesh academy bhopal fr,entertainment,Love,Happy,0.0,Neutral,the_hindu,0,0,0,0,0,0
577,1551565479646470150,chandigarh based artist gurjeet singhs soft sculptures based artist tarini sethis iron shadow sculptures are show at chemould shift newly opened art space that supports breakthrough young artists cusp fame,entertainment,Love,Fear,0.40151515151515155,Positive,the_hindu,0,0,0,0,0,0
578,1551562940721119232,said monday it hoped u n brokered deal aimed at easing global food shortages by resuming grain exports black sea region would start being implemented this week,business,Love,Fear,0.21666666666666667,Negative,the_hindu,0,0,0,0,0,0
579,1551560442455138304,schools across crisis hit reopened monday after they were closed july 4 after country faced acute shortage,business,Fear,Fear,0.5,Positive,the_hindu,0,0,0,0,0,0
580,1551557889982189568,over year since union housing urban affairs ministry circulated model tenancy act mta four states had revised their tenancy laws be line with mta ministry said reply monday,business,Love,Fear,0.0,Neutral,the_hindu,0,0,0,0,0,0
581,1551555379548635136,july 25 said it will not be rushed into aquick deal reviving its faltering 2015 nuclear accord with world powers as negotiations remain deadlocked,politics,Fear,Fear,0.0,Neutral,the_hindu,0,0,0,0,0,0
582,1551552882473852930,aviation regulator dgca conducted 53 spot checks 48 aircraft between july 9 july 13 but it did not find any major safety violations minister state civil aviation v k singh said monday,business,Fear,Fear,0.5,Positive,the_hindu,0,0,0,0,0,0
583,1551550341572861952,data while ratio between electric non electric vehicles appear small it has improved 0 76 fy19 4 fy22 write,business,Love,Surprise,0.4,Negative,the_hindu,0,0,0,0,0,0
584,1551547840866009088,appears have reversed itself after countrys top diplomat said moscows goal is topple government ukrainian president volodymyr as russian artillery barrages air strikes continue pummel cities across,business,Sadness,Fear,0.25,Positive,the_hindu,1,0,0,0,0,0
585,1551545333443973122,u s chipmaker intel corp said it will produce chips taiwans mediatek inc one worlds largest chip design firms arrangement is one most significant deals intel announced since it launched its foundry business early last year,tech,Love,Fear,0.4354166666666667,Positive,the_hindu,0,0,0,0,0,0
586,1551544969789407232,rt gold prices declined marginally 51 145 per 10 grams while silver plunged by 1 331 per kg national capital m,business,Fear,Fear,0.0,Neutral,the_hindu,0,0,0,0,0,0
587,1551540287914246145,first case virus was detected tokyo broadcaster ntv reported july 25 citing unnamed government source infected person is man his 30s living capital mainichi newspaper reported,business,Joy,Fear,0.3333333333333333,Positive,the_hindu,0,0,0,0,0,0
588,1551537774922289153,supreme court refused intervene petition filed by leader randeep singh surjewala challenging amendments election laws allowing electoral roll data be linked,politics,Sadness,Fear,1.0,Positive,the_hindu,3,0,0,0,0,0
589,1551537384390639617,rt new thriller series adventurous animated film dark comedy more http,entertainment,Love,Sad,0.5636363636363636,Positive,the_hindu,0,0,0,0,0,0
590,1551535256204988419,loyalists shiv senas have approached sc freeze proceedings before eci plea by filed by maharashtra cm recognition as real shiv sena with right use party symbol bow arrow,politics,Love,Fear,0.41785714285714287,Positive,the_hindu,0,0,0,0,0,0
591,1551533978041155604,rt appreciated 14 paise close at 79 76 provisional against monday tracking strong regional,sport,Love,Happy,0.41666666666666663,Positive,the_hindu,0,0,0,0,0,0
592,1551530230719840256,two people were killed at least five others were injured after gunfire erupted july 24 at los angeles park where car show was being held la police department tweeted it was not active shooter situation but provided no more information,entertainment,Love,Fear,0.375,Negative,the_hindu,0,0,0,0,0,0
593,1551529360343056391,rt benchmark indices fell july 25 with bse declining 306 points mainly dragged down by industries,business,Fear,Surprise,0.3111111111111111,Positive,the_hindu,0,0,0,0,0,0
594,1552005880706732032,additional district sessions judge k m radhakrishna tuesday sentenced 68 year old abdul azeez 20 years jail imposed fine 25 000 finding him guilty sexually assaulting his daughter vitla police limits march 2020,entertainment,Sadness,Fear,0.5066666666666666,Positive,the_hindu,0,1,0,0,0,0
595,1552003333719822341,day after group bajrang dal members allegedly created ruckus at pub mangaluru karnataka police decided initiate only security proceedings as neither affected students nor pub management came forward file complaint,tech,Sadness,Fear,0.43333333333333335,Negative,the_hindu,0,0,0,1,0,0
596,1552000837706301441,punjab advocate general anmol rattan sidhus resignation citing personal reasons barely four months after being appointed post saw opposition parties cornering aap led government over allegedly being run by partys high command delhi,politics,Sadness,Sad,0.308,Positive,the_hindu,0,0,0,0,0,0
597,1551998333618733063,first all women run financial institution cooperative sector is coming up following mou signed with governments stree nidhi credit cooperative federation,business,Love,Fear,0.14444444444444446,Positive,the_hindu,1,0,0,0,0,0
